class	Structured comment name	recommended	required
FoodFarmEnvironment	anim_water_method		
FoodFarmEnvironment	crop_yield		
FoodFarmEnvironment	cult_result		
FoodFarmEnvironment	cult_result_org		
FoodFarmEnvironment	cult_target		
FoodFarmEnvironment	plant_part_maturity		
FoodFarmEnvironment	adjacent_environment		
FoodFarmEnvironment	water_source_adjac		
FoodFarmEnvironment	farm_equip_shared		
FoodFarmEnvironment	farm_equip_san		
FoodFarmEnvironment	farm_equip_san_freq		
FoodFarmEnvironment	farm_equip		
FoodFarmEnvironment	fertilizer_admin		
FoodFarmEnvironment	fertilizer_date		
FoodFarmEnvironment	animal_group_size		
FoodFarmEnvironment	animal_diet		
FoodFarmEnvironment	food_contact_surf		
FoodFarmEnvironment	food_contain_wrap		
FoodFarmEnvironment	food_harvest_proc		
FoodFarmEnvironment	food_pack_medium		
FoodFarmEnvironment	food_preserv_proc		
FoodFarmEnvironment	food_prod_char		
FoodFarmEnvironment	prod_label_claims		
FoodFarmEnvironment	food_trav_mode		
FoodFarmEnvironment	food_trav_vehic		
FoodFarmEnvironment	food_source		
FoodFarmEnvironment	food_treat_proc		
FoodFarmEnvironment	extr_weather_event		
FoodFarmEnvironment	date_extr_weath		
FoodFarmEnvironment	host_subspecf_genlin		
FoodFarmEnvironment	intended_consumer		
FoodFarmEnvironment	library_prep_kit		
FoodFarmEnvironment	air_flow_impede		
FoodFarmEnvironment	lot_number		
FoodFarmEnvironment	season_humidity		
FoodFarmEnvironment	part_plant_animal		
FoodFarmEnvironment	plant_growth_med		
FoodFarmEnvironment	plant_reprod_crop		
FoodFarmEnvironment	samp_purpose		
FoodFarmEnvironment	repository_name		
FoodFarmEnvironment	samp_pooling		
FoodFarmEnvironment	samp_source_mat_cat		
FoodFarmEnvironment	sequencing_kit		
FoodFarmEnvironment	sequencing_location		
FoodFarmEnvironment	serovar_or_serotype		
FoodFarmEnvironment	soil_conductivity		
FoodFarmEnvironment	soil_cover		
FoodFarmEnvironment	soil_pH		
FoodFarmEnvironment	rel_location		
FoodFarmEnvironment	soil_porosity		
FoodFarmEnvironment	soil_temp		
FoodFarmEnvironment	soil_texture_class		
FoodFarmEnvironment	soil_texture_meth		
FoodFarmEnvironment	soil_type		
FoodFarmEnvironment	spikein_org		
FoodFarmEnvironment	spikein_serovar		
FoodFarmEnvironment	spikein_growth_med		
FoodFarmEnvironment	spikein_strain		
FoodFarmEnvironment	spikein_antibiotic		
FoodFarmEnvironment	spikein_metal		
FoodFarmEnvironment	timepoint		
FoodFarmEnvironment	water_frequency		
FoodFarmEnvironment	water_pH		
FoodFarmEnvironment	water_source_shared		
FoodFarmEnvironment	enrichment_protocol		
FoodFarmEnvironment	food_quality_date		
FoodFarmEnvironment	IFSAC_category		TRUE
FoodFarmEnvironment	animal_housing		
FoodFarmEnvironment	cult_isol_date		
FoodFarmEnvironment	food_clean_proc		
FoodFarmEnvironment	misc_param		
Agriculture	plant_growth_med		
Agriculture	soil_horizon	TRUE	
Agriculture	photosynt_activ	TRUE	
Agriculture	photosynt_activ_meth	TRUE	
Agriculture	samp_collect_method		
Agriculture	enrichment_protocol	TRUE	
Agriculture	library_prep_kit		
Agriculture	sequencing_location		
Agriculture	soil_temp		
Agriculture	soil_pH		
Agriculture	soil_conductivity		
Agriculture	rel_location	TRUE	
Agriculture	soil_cover	TRUE	
Agriculture	porosity		
Agriculture	texture		
Agriculture	texture_meth		
Agriculture	host_symbiont		
Agriculture	host_disease_stat	TRUE	
Agriculture	pres_animal_insect		
Agriculture	plant_water_method	TRUE	
Agriculture	anim_water_method		
Agriculture	farm_water_source	TRUE	
Agriculture	water_source_shared		
Agriculture	water_pH		
Agriculture	elev		
Agriculture	season		
Agriculture	solar_irradiance		
Agriculture	crop_yield		
Agriculture	season_humidity		
Agriculture	humidity	TRUE	
Agriculture	adjacent_environment		
Agriculture	chem_administration		TRUE
Agriculture	food_prod		
Agriculture	lot_number		
Agriculture	fertilizer_admin		
Agriculture	samp_stor_temp		
Agriculture	food_trav_mode		
Agriculture	food_trav_vehic		
Agriculture	farm_equip_san		
Agriculture	farm_equip		
Agriculture	farm_equip_shared		
Agriculture	food_harvest_proc		
Agriculture	plant_struc	TRUE	
Agriculture	host_dry_mass		
Agriculture	ances_data		
Agriculture	genetic_mod		
Agriculture	Food_Product_type		
Agriculture	Food_source		TRUE
Agriculture	spikein_strain		
Agriculture	organism_count	TRUE	
Agriculture	size_frac_low		
Agriculture	size_frac_up		
Agriculture	cult_isol_date		
Agriculture	samp_pooling	TRUE	
Agriculture	root_med_macronutr		
Agriculture	root_med_carbon		
Agriculture	root_med_ph		
Agriculture	soil_depth	TRUE	
Agriculture	specific_host		TRUE
Agriculture	pathogenicity		TRUE
Agriculture	biotic_relationship	TRUE	
Agriculture	water_temp_regm	TRUE	
Agriculture	watering_regm	TRUE	
Agriculture	standing_water_regm	TRUE	
Agriculture	gaseous_environment	TRUE	
Agriculture	fungicide_regm	TRUE	
Agriculture	climate_environment	TRUE	
Agriculture	herbicide_regm	TRUE	
Agriculture	non_mineral_nutr_regm	TRUE	
Agriculture	pesticide_regm	TRUE	
Agriculture	ph_regm	TRUE	
Agriculture	salt_regm	TRUE	
Agriculture	season_environment	TRUE	
Agriculture	temp		TRUE
Agriculture	perturbation	TRUE	
Agriculture	isol_growth_condt		
Agriculture	samp_store_dur		TRUE
Agriculture	samp_store_loc		TRUE
Agriculture	samp_collect_device		TRUE
Agriculture	samp_mat_process		TRUE
Agriculture	host_age		TRUE
Agriculture	host_common_name		TRUE
Agriculture	host_genotype		TRUE
Agriculture	host_height		TRUE
Agriculture	host_subspecf_genlin		
Agriculture	host_length		TRUE
Agriculture	host_life_stage		TRUE
Agriculture	host_phenotype		TRUE
Agriculture	host_taxid		TRUE
Agriculture	host_tot_mass		TRUE
Agriculture	host_spec_range		TRUE
Agriculture	trophic_level	TRUE	
Agriculture	plant_product	TRUE	
Agriculture	samp_size		TRUE
Agriculture	oxy_stat_samp	TRUE	
Agriculture	seq_meth		TRUE
Agriculture	samp_vol_we_dna_ext		TRUE
Agriculture	pcr_primers		TRUE
Agriculture	nucl_acid_ext		TRUE
Agriculture	nucl_acid_amp		TRUE
Agriculture	lib_size		
Agriculture	lib_reads_seqd		TRUE
Agriculture	lib_layout	TRUE	
Agriculture	lib_vector		TRUE
Agriculture	lib_screen		TRUE
Agriculture	target_gene		TRUE
Agriculture	target_subfragment		TRUE
Agriculture	mid		TRUE
Agriculture	adapters		TRUE
Agriculture	pcr_cond		TRUE
Agriculture	seq_quality_check		
Agriculture	chimera_check		TRUE
Agriculture	assembly_name		TRUE
Agriculture	assembly_software		
Agriculture	assembly_quality		
Agriculture	annot	TRUE	
Agriculture	url	TRUE	
Agriculture	sop		
Agriculture	source_mat_id		
Agriculture	fao_class	TRUE	
Agriculture	local_class	TRUE	
Agriculture	local_class_meth	TRUE	
Agriculture	soil_type		TRUE
Agriculture	soil_type_meth		TRUE
Agriculture	horizon	TRUE	
Agriculture	horizon_meth	TRUE	
Agriculture	link_class_info		
Agriculture	previous_land_use	TRUE	
Agriculture	previous_land_use_meth	TRUE	
Agriculture	crop_rotation	TRUE	
Agriculture	agrochem_addition		
Agriculture	tillage	TRUE	
Agriculture	fire	TRUE	
Agriculture	flooding	TRUE	
Agriculture	extreme_event	TRUE	
Agriculture	link_climate_info		
Agriculture	annual_temp		
Agriculture	season_temp		
Agriculture	annual_precpt		
Agriculture	season_precpt		
Agriculture	cur_land_use		
Agriculture	slope_gradient	TRUE	
Agriculture	slope_aspect	TRUE	
Agriculture	profile_position	TRUE	
Agriculture	drainage_class	TRUE	
Agriculture	store_cond		TRUE
Agriculture	ph_meth	TRUE	
Agriculture	cur_vegetation	TRUE	
Agriculture	cur_vegetation_meth	TRUE	
Agriculture	tot_org_carb	TRUE	
Agriculture	tot_org_c_meth	TRUE	
Agriculture	tot_nitro	TRUE	
Agriculture	tot_n_meth	TRUE	
Agriculture	microbial_biomass		TRUE
Agriculture	microbial_biomass_meth		TRUE
Agriculture	heavy_metals_meth	TRUE	
Agriculture	tot_car	TRUE	
Agriculture	tot_phos	TRUE	
Agriculture	sieving		TRUE
Agriculture	pool_dna_extracts		TRUE
Agriculture	misc_param		
